time,module,kind,amount
22.06.16-16:37:11.286, 41c3440d,dust,193
22.06.16-16:37:11.313, 41c35ca0,dust,166
22.06.16-16:37:12.117, 41c3440d,dust,193
22.06.16-16:37:12.144, 41c35ca0,dust,166
22.06.16-16:37:12.666, 41c37e25,dust,166
22.06.16-16:37:13.014, 41c37e25,dust,167
22.06.16-16:37:13.036, 41c3440d,dust,193
22.06.16-16:37:13.062, 41c35ca0,dust,164
22.06.16-16:37:13.403, 41c37e25,dust,167
22.06.16-16:37:13.734, 41c37e25,dust,166
22.06.16-16:37:13.882, 41c3440d,dust,193
22.06.16-16:37:13.902, 41c35ca0,dust,164
22.06.16-16:37:14.328, 41c37e25,dust,166
22.06.16-16:37:14.787, 41c3440d,dust,193
22.06.16-16:37:14.813, 41c35ca0,dust,164
22.06.16-16:37:15.622, 41c3440d,dust,193
22.06.16-16:37:15.647, 41c35ca0,dust,164
22.06.16-16:37:16.539, 41c3440d,dust,193
22.06.16-16:37:16.564, 41c35ca0,dust,166
22.06.16-16:37:17.371, 41c3440d,dust,191
22.06.16-16:37:17.397, 41c35ca0,dust,166
22.06.16-16:37:17.555, 41c37e25,dust,167
22.06.16-16:37:18.290, 41c3440d,dust,189
22.06.16-16:37:18.312, 41c35ca0,dust,168
22.06.16-16:37:19.122, 41c3440d,dust,189
22.06.16-16:37:19.150, 41c35ca0,dust,168
22.06.16-16:37:19.188, 41c37e25,dust,167
22.06.16-16:37:19.837, 41c35c9c,dust,171
22.06.16-16:37:20.002, 41c35c9c,dust,171
22.06.16-16:37:20.048, 41c3440d,dust,186
22.06.16-16:37:20.066, 41c35ca0,dust,167
22.06.16-16:37:20.538, 41c35c9c,dust,167
22.06.16-16:37:20.876, 41c3440d,dust,186
22.06.16-16:37:20.896, 41c35ca0,dust,167
22.06.16-16:37:21.742, 41c37e25,dust,167
22.06.16-16:37:21.792, 41c3440d,dust,187
22.06.16-16:37:21.813, 41c35ca0,dust,165
22.06.16-16:37:22.026, 41c37e25,dust,167
22.06.16-16:37:22.627, 41c3440d,dust,187
22.06.16-16:37:22.649, 41c35ca0,dust,164
22.06.16-16:37:23.548, 41c3440d,dust,186
22.06.16-16:37:23.568, 41c35ca0,dust,161
22.06.16-16:37:24.377, 41c3440d,dust,186
22.06.16-16:37:24.398, 41c35ca0,dust,161
22.06.16-16:37:25.296, 41c3440d,dust,191
22.06.16-16:37:25.316, 41c35ca0,dust,160
22.06.16-16:37:25.512, 41c37e25,dust,168
22.06.16-16:37:26.101, 41c37e25,dust,171
22.06.16-16:37:26.129, 41c3440d,dust,190
22.06.16-16:37:26.150, 41c35ca0,dust,160
22.06.16-16:37:27.047, 41c3440d,dust,192
22.06.16-16:37:27.068, 41c35ca0,dust,158
22.06.16-16:37:27.809, 41c37e25,dust,173
22.06.16-16:37:27.880, 41c3440d,dust,192
22.06.16-16:37:27.901, 41c35ca0,dust,158
22.06.16-16:37:28.799, 41c3440d,dust,193
22.06.16-16:37:28.820, 41c35ca0,dust,158
22.06.16-16:37:29.501, 41c37e25,dust,182
22.06.16-16:37:29.646, 41c35ca0,dust,158
22.06.16-16:37:29.674, 41c3440d,dust,193
22.06.16-16:37:30.552, 41c3440d,dust,195
22.06.16-16:37:30.573, 41c35ca0,dust,160
22.06.16-16:37:31.386, 41c3440d,dust,195
22.06.16-16:37:31.467, 41c35ca0,dust,161
22.06.16-16:37:32.299, 41c3440d,dust,194
22.06.16-16:37:32.384, 41c35ca0,dust,157
22.06.16-16:37:32.667, 41c37e25,dust,177
22.06.16-16:37:33.138, 41c3440d,dust,194
22.06.16-16:37:33.303, 41c35ca0,dust,156
22.06.16-16:37:34.047, 41c3440d,dust,195
22.06.16-16:37:34.234, 41c35ca0,dust,156
22.06.16-16:37:34.315, 41c37e25,dust,173
22.06.16-16:37:34.884, 41c3440d,dust,195
22.06.16-16:37:35.133, 41c35ca0,dust,158
22.06.16-16:37:35.163, 41c35c9c,dust,177
22.06.16-16:37:35.800, 41c3440d,dust,195
22.06.16-16:37:36.050, 41c35ca0,dust,161
22.06.16-16:37:36.633, 41c3440d,dust,195
22.06.16-16:37:36.965, 41c35ca0,dust,163
22.06.16-16:37:37.551, 41c3440d,dust,193
22.06.16-16:37:37.884, 41c35ca0,dust,165
22.06.16-16:37:38.383, 41c3440d,dust,192
22.06.16-16:37:38.808, 41c35ca0,dust,167
22.06.16-16:37:39.302, 41c3440d,dust,194
22.06.16-16:37:39.717, 41c35ca0,dust,164
22.06.16-16:37:40.136, 41c3440d,dust,194
22.06.16-16:37:40.638, 41c35ca0,dust,155
22.06.16-16:37:41.053, 41c3440d,dust,193
22.06.16-16:37:41.545, 41c35ca0,dust,154
22.06.16-16:37:41.887, 41c3440d,dust,193
22.06.16-16:37:42.383, 41c35ca0,dust,154
22.06.16-16:37:42.806, 41c3440d,dust,188
22.06.16-16:37:43.290, 41c35ca0,dust,154
22.06.16-16:37:43.640, 41c3440d,dust,188
22.06.16-16:37:44.123, 41c35ca0,dust,170
22.06.16-16:37:44.555, 41c3440d,dust,187
22.06.16-16:37:45.040, 41c35ca0,dust,170
22.06.16-16:37:45.391, 41c3440d,dust,187
22.06.16-16:37:45.872, 41c35ca0,dust,170
22.06.16-16:37:46.306, 41c3440d,dust,185
22.06.16-16:37:46.789, 41c35ca0,dust,164
22.06.16-16:37:47.141, 41c3440d,dust,186
22.06.16-16:37:47.624, 41c35ca0,dust,164
22.06.16-16:37:48.059, 41c3440d,dust,185
22.06.16-16:37:48.536, 41c35ca0,dust,165
22.06.16-16:37:48.894, 41c3440d,dust,185
22.06.16-16:37:49.369, 41c35ca0,dust,165
22.06.16-16:37:49.812, 41c3440d,dust,187
22.06.16-16:37:50.281, 41c35ca0,dust,163
22.06.16-16:37:50.645, 41c3440d,dust,187
22.06.16-16:37:51.111, 41c35ca0,dust,163
22.06.16-16:37:51.564, 41c3440d,dust,187
22.06.16-16:37:52.031, 41c35ca0,dust,166
22.06.16-16:37:52.396, 41c3440d,dust,187
22.06.16-16:37:52.864, 41c35ca0,dust,166
22.06.16-16:37:53.314, 41c3440d,dust,191
22.06.16-16:37:53.784, 41c35ca0,dust,164
22.06.16-16:37:54.148, 41c3440d,dust,191
22.06.16-16:37:54.611, 41c35ca0,dust,164
22.06.16-16:37:55.063, 41c3440d,dust,195
22.06.16-16:37:55.528, 41c35ca0,dust,165
22.06.16-16:37:55.896, 41c3440d,dust,195
22.06.16-16:37:56.360, 41c35ca0,dust,164
22.06.16-16:37:56.585, 41c37e25,dust,172
22.06.16-16:37:56.816, 41c3440d,dust,197
22.06.16-16:37:57.277, 41c35ca0,dust,165
22.06.16-16:37:57.648, 41c3440d,dust,197
22.06.16-16:37:58.116, 41c35ca0,dust,165
22.06.16-16:37:58.566, 41c3440d,dust,195
22.06.16-16:37:59.028, 41c35ca0,dust,172
22.06.16-16:37:59.398, 41c3440d,dust,195
22.06.16-16:37:59.499, 41c37e25,dust,172
22.06.16-16:37:59.860, 41c35ca0,dust,172
22.06.16-16:38:00.315, 41c3440d,dust,192
22.06.16-16:38:00.778, 41c35ca0,dust,170
22.06.16-16:38:01.151, 41c3440d,dust,192
22.06.16-16:38:01.562, 41c37e25,dust,184
22.06.16-16:38:01.614, 41c35ca0,dust,170
22.06.16-16:38:01.849, 41c37e25,dust,178
22.06.16-16:38:02.068, 41c3440d,dust,188
22.06.16-16:38:02.215, 41c37e25,dust,176
22.06.16-16:38:02.520, 41c35ca0,dust,171
22.06.16-16:38:02.907, 41c3440d,dust,188
22.06.16-16:38:03.355, 41c35ca0,dust,171
22.06.16-16:38:03.819, 41c3440d,dust,186
22.06.16-16:38:03.887, 41c37e25,dust,176
22.06.16-16:38:04.272, 41c35ca0,dust,169
22.06.16-16:38:04.656, 41c3440d,dust,186
22.06.16-16:38:05.103, 41c35ca0,dust,169
22.06.16-16:38:05.573, 41c3440d,dust,185
22.06.16-16:38:06.019, 41c35ca0,dust,171
22.06.16-16:38:06.405, 41c3440d,dust,185
22.06.16-16:38:06.854, 41c35ca0,dust,171
22.06.16-16:38:07.025, 41c37e25,dust,175
22.06.16-16:38:07.324, 41c3440d,dust,181
22.06.16-16:38:07.500, 41c37e25,dust,175
22.06.16-16:38:07.742, 41c37e25,dust,173
22.06.16-16:38:07.777, 41c35ca0,dust,167
22.06.16-16:38:08.158, 41c3440d,dust,182
22.06.16-16:38:08.605, 41c35ca0,dust,167
22.06.16-16:38:08.804, 41c37e25,dust,171
22.06.16-16:38:09.075, 41c3440d,dust,184
22.06.16-16:38:09.509, 41c35ca0,dust,169
22.06.16-16:38:09.822, 41c37e25,dust,169
22.06.16-16:38:09.909, 41c3440d,dust,184
22.06.16-16:38:10.341, 41c35ca0,dust,169
22.06.16-16:38:10.827, 41c3440d,dust,183
22.06.16-16:38:11.260, 41c35ca0,dust,170
22.06.16-16:38:11.661, 41c3440d,dust,183
22.06.16-16:38:12.090, 41c35ca0,dust,170
22.06.16-16:38:12.575, 41c3440d,dust,185
22.06.16-16:38:13.011, 41c35ca0,dust,173
22.06.16-16:38:13.408, 41c3440d,dust,185
22.06.16-16:38:13.841, 41c35ca0,dust,174
22.06.16-16:38:14.326, 41c3440d,dust,183
22.06.16-16:38:14.627, 41c37e25,dust,161
22.06.16-16:38:14.758, 41c35ca0,dust,176
22.06.16-16:38:14.945, 41c37e25,dust,181
22.06.16-16:38:15.160, 41c3440d,dust,183
22.06.16-16:38:15.217, 41c37e25,dust,172
22.06.16-16:38:15.588, 41c35ca0,dust,176
22.06.16-16:38:16.077, 41c3440d,dust,184
22.06.16-16:38:16.508, 41c35ca0,dust,175
22.06.16-16:38:16.912, 41c3440d,dust,184
22.06.16-16:38:17.338, 41c35ca0,dust,174
22.06.16-16:38:17.827, 41c3440d,dust,189
22.06.16-16:38:18.257, 41c35ca0,dust,173
22.06.16-16:38:18.409, 41c37e25,dust,171
22.06.16-16:38:18.659, 41c3440d,dust,189
22.06.16-16:38:19.088, 41c35ca0,dust,173
22.06.16-16:38:19.576, 41c3440d,dust,190
22.06.16-16:38:20.004, 41c35ca0,dust,173
22.06.16-16:38:20.283, 41c37e25,dust,171
22.06.16-16:38:20.409, 41c3440d,dust,191
22.06.16-16:38:20.836, 41c35ca0,dust,173
22.06.16-16:38:21.328, 41c3440d,dust,189
22.06.16-16:38:21.746, 41c35ca0,dust,171
22.06.16-16:38:22.149, 41c37e25,dust,177
22.06.16-16:38:22.169, 41c3440d,dust,189
22.06.16-16:38:22.578, 41c35ca0,dust,171
22.06.16-16:38:22.640, 41c37e25,dust,179
22.06.16-16:38:23.090, 41c3440d,dust,188
22.06.16-16:38:23.489, 41c35ca0,dust,175
22.06.16-16:38:23.914, 41c3440d,dust,188
22.06.16-16:38:24.321, 41c35ca0,dust,175
22.06.16-16:38:24.521, 41c37e25,dust,178
22.06.16-16:38:24.831, 41c3440d,dust,189
22.06.16-16:38:25.145, 41c37e25,dust,178
22.06.16-16:38:25.241, 41c35ca0,dust,175
22.06.16-16:38:25.665, 41c3440d,dust,189
22.06.16-16:38:26.073, 41c35ca0,dust,175
22.06.16-16:38:26.584, 41c3440d,dust,193
22.06.16-16:38:26.986, 41c35ca0,dust,175
22.06.16-16:38:27.422, 41c3440d,dust,193
22.06.16-16:38:27.818, 41c35ca0,dust,175
22.06.16-16:38:28.331, 41c3440d,dust,191
22.06.16-16:38:28.737, 41c35ca0,dust,182
22.06.16-16:38:29.165, 41c3440d,dust,191
22.06.16-16:38:29.653, 41c35ca0,dust,182
22.06.16-16:38:30.082, 41c3440d,dust,189
22.06.16-16:38:30.570, 41c35ca0,dust,182
22.06.16-16:38:30.916, 41c3440d,dust,189
22.06.16-16:38:31.486, 41c35ca0,dust,177
22.06.16-16:38:31.836, 41c3440d,dust,180
22.06.16-16:38:32.449, 41c35ca0,dust,181
22.06.16-16:38:32.668, 41c3440d,dust,180
22.06.16-16:38:33.312, 41c35ca0,dust,181
22.06.16-16:38:33.584, 41c3440d,dust,181
22.06.16-16:38:34.218, 41c35ca0,dust,184
22.06.16-16:38:34.417, 41c3440d,dust,181
22.06.16-16:38:35.136, 41c35ca0,dust,183
22.06.16-16:38:35.337, 41c3440d,dust,220
22.06.16-16:38:36.052, 41c35ca0,dust,185
22.06.16-16:38:36.169, 41c3440d,dust,220
22.06.16-16:38:36.971, 41c35ca0,dust,185
22.06.16-16:38:37.088, 41c3440d,dust,222
22.06.16-16:38:37.888, 41c35ca0,dust,182
22.06.16-16:38:37.923, 41c3440d,dust,196
22.06.16-16:38:38.805, 41c35ca0,dust,177
22.06.16-16:38:38.840, 41c3440d,dust,198
22.06.16-16:38:39.673, 41c3440d,dust,198
22.06.16-16:38:39.694, 41c35ca0,dust,179
22.06.16-16:38:40.592, 41c3440d,dust,197
22.06.16-16:38:40.613, 41c35ca0,dust,176
22.06.16-16:38:41.427, 41c3440d,dust,191
22.06.16-16:38:41.519, 41c35ca0,dust,176
22.06.16-16:38:42.343, 41c3440d,dust,194
22.06.16-16:38:42.364, 41c35ca0,dust,176
22.06.16-16:38:43.176, 41c3440d,dust,194
22.06.16-16:38:43.269, 41c35ca0,dust,178
22.06.16-16:38:44.088, 41c3440d,dust,193
22.06.16-16:38:44.108, 41c35ca0,dust,184
22.06.16-16:38:44.922, 41c3440d,dust,193
22.06.16-16:38:45.019, 41c35ca0,dust,182
22.06.16-16:38:45.838, 41c3440d,dust,191
22.06.16-16:38:45.859, 41c35ca0,dust,182
22.06.16-16:38:46.674, 41c3440d,dust,191
22.06.16-16:38:46.769, 41c35ca0,dust,176
22.06.16-16:38:47.589, 41c3440d,dust,193
22.06.16-16:38:47.609, 41c35ca0,dust,176
22.06.16-16:38:48.421, 41c3440d,dust,193
22.06.16-16:38:48.512, 41c35ca0,dust,175
22.06.16-16:38:49.342, 41c3440d,dust,193
22.06.16-16:38:49.428, 41c35ca0,dust,172
22.06.16-16:38:50.175, 41c3440d,dust,195
22.06.16-16:38:50.348, 41c35ca0,dust,169
22.06.16-16:38:51.091, 41c3440d,dust,195
22.06.16-16:38:51.261, 41c35ca0,dust,169
22.06.16-16:38:51.927, 41c3440d,dust,195
22.06.16-16:38:52.175, 41c35ca0,dust,168
22.06.16-16:38:52.842, 41c3440d,dust,184
22.06.16-16:38:53.094, 41c35ca0,dust,169
22.06.16-16:38:53.680, 41c3440d,dust,184
22.06.16-16:38:54.012, 41c35ca0,dust,166
22.06.16-16:38:54.595, 41c3440d,dust,184
22.06.16-16:38:54.925, 41c35ca0,dust,167
22.06.16-16:38:55.427, 41c3440d,dust,184
22.06.16-16:38:55.837, 41c35ca0,dust,167
22.06.16-16:38:56.346, 41c3440d,dust,202
22.06.16-16:38:56.753, 41c35ca0,dust,167
22.06.16-16:38:57.179, 41c3440d,dust,202
22.06.16-16:38:57.668, 41c35ca0,dust,165
22.06.16-16:38:58.098, 41c3440d,dust,201
22.06.16-16:38:58.586, 41c35ca0,dust,163
22.06.16-16:38:58.932, 41c3440d,dust,193
22.06.16-16:38:59.504, 41c35ca0,dust,164
22.06.16-16:38:59.849, 41c3440d,dust,189
22.06.16-16:39:00.336, 41c35ca0,dust,164
22.06.16-16:39:00.683, 41c3440d,dust,189
22.06.16-16:39:01.257, 41c35ca0,dust,165
22.06.16-16:39:01.568, 41c3440d,dust,193
22.06.16-16:39:02.085, 41c35ca0,dust,167
22.06.16-16:39:02.403, 41c3440d,dust,192
22.06.16-16:39:03.008, 41c35ca0,dust,165
22.06.16-16:39:03.323, 41c3440d,dust,190
22.06.16-16:39:03.834, 41c35ca0,dust,165
22.06.16-16:39:04.154, 41c3440d,dust,190
22.06.16-16:39:04.753, 41c35ca0,dust,164
22.06.16-16:39:05.072, 41c3440d,dust,190
22.06.16-16:39:05.583, 41c35ca0,dust,164
22.06.16-16:39:05.906, 41c3440d,dust,190
22.06.16-16:39:06.499, 41c35ca0,dust,165
22.06.16-16:39:06.826, 41c3440d,dust,193
22.06.16-16:39:07.337, 41c35ca0,dust,165
22.06.16-16:39:07.658, 41c3440d,dust,193
22.06.16-16:39:08.249, 41c35ca0,dust,163
22.06.16-16:39:08.576, 41c3440d,dust,195
22.06.16-16:39:09.088, 41c35ca0,dust,163
22.06.16-16:39:09.408, 41c3440d,dust,195
22.06.16-16:39:10.000, 41c35ca0,dust,163
22.06.16-16:39:10.267, 41c37e25,dust,175
22.06.16-16:39:10.330, 41c3440d,dust,196
22.06.16-16:39:10.838, 41c35ca0,dust,163
22.06.16-16:39:11.160, 41c3440d,dust,197
22.06.16-16:39:11.749, 41c35ca0,dust,165
22.06.16-16:39:12.074, 41c3440d,dust,195
22.06.16-16:39:12.582, 41c35ca0,dust,165
22.06.16-16:39:12.907, 41c3440d,dust,195
22.06.16-16:39:13.498, 41c35ca0,dust,167
22.06.16-16:39:13.816, 41c3440d,dust,194
22.06.16-16:39:14.331, 41c35ca0,dust,167
22.06.16-16:39:14.649, 41c3440d,dust,194
22.06.16-16:39:15.250, 41c35ca0,dust,173
22.06.16-16:39:15.568, 41c3440d,dust,193
22.06.16-16:39:16.081, 41c35ca0,dust,173
22.06.16-16:39:16.403, 41c3440d,dust,193
22.06.16-16:39:17.007, 41c35ca0,dust,174
22.06.16-16:39:17.320, 41c3440d,dust,191
22.06.16-16:39:17.880, 41c35ca0,dust,174
22.06.16-16:39:18.160, 41c3440d,dust,191
22.06.16-16:39:18.744, 41c35ca0,dust,175
22.06.16-16:39:19.070, 41c3440d,dust,190
22.06.16-16:39:19.575, 41c35ca0,dust,175
22.06.16-16:39:19.960, 41c3440d,dust,191
22.06.16-16:39:20.489, 41c35ca0,dust,177
22.06.16-16:39:20.816, 41c3440d,dust,192
22.06.16-16:39:21.321, 41c35ca0,dust,177
22.06.16-16:39:21.641, 41c37e25,dust,172
22.06.16-16:39:21.661, 41c3440d,dust,192
22.06.16-16:39:22.238, 41c35ca0,dust,179
22.06.16-16:39:22.565, 41c3440d,dust,192
22.06.16-16:39:23.077, 41c35ca0,dust,179
22.06.16-16:39:23.399, 41c3440d,dust,190
22.06.16-16:39:23.986, 41c35ca0,dust,181
22.06.16-16:39:24.316, 41c3440d,dust,189
22.06.16-16:39:24.719, 41c37e25,dust,172
22.06.16-16:39:24.821, 41c35ca0,dust,181
22.06.16-16:39:25.151, 41c3440d,dust,189
22.06.16-16:39:25.737, 41c35ca0,dust,184
22.06.16-16:39:26.068, 41c3440d,dust,188
22.06.16-16:39:26.405, 41c37e25,dust,171
22.06.16-16:39:26.569, 41c35ca0,dust,184
22.06.16-16:39:26.905, 41c3440d,dust,188
22.06.16-16:39:27.487, 41c35ca0,dust,181
22.06.16-16:39:27.820, 41c3440d,dust,186
22.06.16-16:39:27.962, 41c37e25,dust,165
22.06.16-16:39:28.256, 41c37e25,dust,165
22.06.16-16:39:28.319, 41c35ca0,dust,181
22.06.16-16:39:28.539, 41c37e25,dust,160
22.06.16-16:39:28.653, 41c3440d,dust,186
22.06.16-16:39:29.234, 41c35ca0,dust,181
22.06.16-16:39:29.572, 41c3440d,dust,187
22.06.16-16:39:30.070, 41c35ca0,dust,181
22.06.16-16:39:30.405, 41c3440d,dust,187
22.06.16-16:39:30.962, 41c35ca0,dust,184
22.06.16-16:39:31.322, 41c3440d,dust,182
22.06.16-16:39:31.785, 41c35ca0,dust,184
22.06.16-16:39:32.154, 41c3440d,dust,181
22.06.16-16:39:32.702, 41c35ca0,dust,182
22.06.16-16:39:33.073, 41c3440d,dust,183
22.06.16-16:39:33.537, 41c35ca0,dust,182
22.06.16-16:39:33.991, 41c3440d,dust,185
22.06.16-16:39:34.440, 41c35ca0,dust,186
22.06.16-16:39:34.908, 41c3440d,dust,179
22.06.16-16:39:34.976, 41c37e25,dust,154
22.06.16-16:39:35.276, 41c35ca0,dust,186
22.06.16-16:39:35.827, 41c3440d,dust,180
22.06.16-16:39:36.185, 41c35ca0,dust,187
22.06.16-16:39:36.745, 41c3440d,dust,183
22.06.16-16:39:37.017, 41c35ca0,dust,187
22.06.16-16:39:37.631, 41c3440d,dust,182
22.06.16-16:39:37.936, 41c35ca0,dust,186
22.06.16-16:39:38.249, 41c37e25,dust,178
22.06.16-16:39:38.548, 41c3440d,dust,181
22.06.16-16:39:38.676, 41c37e25,dust,160
22.06.16-16:39:38.769, 41c35ca0,dust,186
22.06.16-16:39:39.474, 41c3440d,dust,180
22.06.16-16:39:39.686, 41c35ca0,dust,188
22.06.16-16:39:40.385, 41c3440d,dust,183
22.06.16-16:39:40.597, 41c35ca0,dust,183
22.06.16-16:39:41.305, 41c3440d,dust,183
22.06.16-16:39:41.513, 41c35ca0,dust,183
22.06.16-16:39:42.227, 41c3440d,dust,185
22.06.16-16:39:42.441, 41c35ca0,dust,185
22.06.16-16:39:43.140, 41c3440d,dust,186
22.06.16-16:39:43.346, 41c35ca0,dust,184
22.06.16-16:39:43.383, 41c37e25,dust,166
22.06.16-16:39:44.059, 41c3440d,dust,186
22.06.16-16:39:44.265, 41c35ca0,dust,187
22.06.16-16:39:44.893, 41c3440d,dust,186
22.06.16-16:39:45.179, 41c35ca0,dust,182
22.06.16-16:39:45.815, 41c3440d,dust,184
22.06.16-16:39:46.101, 41c35ca0,dust,181
22.06.16-16:39:46.568, 41c37e25,dust,166
22.06.16-16:39:46.644, 41c3440d,dust,184
22.06.16-16:39:47.013, 41c35ca0,dust,177
22.06.16-16:39:47.054, 41c37e25,dust,171
22.06.16-16:39:47.207, 41c35cad,dust,196
22.06.16-16:39:47.314, 41c37e25,dust,163
22.06.16-16:39:47.560, 41c3440d,dust,182
22.06.16-16:39:47.929, 41c35ca0,dust,173
22.06.16-16:39:48.123, 41c35cad,dust,174
22.06.16-16:39:48.394, 41c3440d,dust,182
22.06.16-16:39:48.844, 41c35ca0,dust,173
22.06.16-16:39:49.042, 41c35cad,dust,189
22.06.16-16:39:49.313, 41c3440d,dust,180
22.06.16-16:39:49.762, 41c35ca0,dust,170
22.06.16-16:39:49.960, 41c35cad,dust,192
22.06.16-16:39:50.146, 41c3440d,dust,182
22.06.16-16:39:50.541, 41c37e25,dust,164
22.06.16-16:39:50.678, 41c35ca0,dust,167
22.06.16-16:39:50.874, 41c35cad,dust,193
22.06.16-16:39:51.032, 41c3440d,dust,183
22.06.16-16:39:51.129, 41c37e25,dust,161
22.06.16-16:39:51.493, 41c35c9c,dust,172
22.06.16-16:39:51.514, 41c35ca0,dust,167
22.06.16-16:39:51.717, 41c35c9c,dust,168
22.06.16-16:39:51.794, 41c35cad,dust,184
22.06.16-16:39:51.862, 41c35c9c,dust,172
22.06.16-16:39:51.881, 41c3440d,dust,183
22.06.16-16:39:52.310, 41c35c9c,dust,174
22.06.16-16:39:52.427, 41c35ca0,dust,173
22.06.16-16:39:52.710, 41c35cad,dust,183
22.06.16-16:39:52.730, 41c35c9c,dust,170
22.06.16-16:39:52.784, 41c3440d,dust,183
22.06.16-16:39:53.089, 41c35c9c,dust,176
22.06.16-16:39:53.250, 41c35c9c,dust,167
22.06.16-16:39:53.270, 41c35ca0,dust,172
22.06.16-16:39:53.393, 41c35c9c,dust,168
22.06.16-16:39:53.617, 41c3440d,dust,183
22.06.16-16:39:53.637, 41c35cad,dust,183
22.06.16-16:39:53.670, 41c35c9c,dust,170
22.06.16-16:39:54.174, 41c35ca0,dust,171
22.06.16-16:39:54.195, 41c37e25,dust,164
22.06.16-16:39:54.536, 41c3440d,dust,184
22.06.16-16:39:54.556, 41c35cad,dust,186
22.06.16-16:39:55.008, 41c35ca0,dust,171
22.06.16-16:39:55.133, 41c37e25,dust,164
22.06.16-16:39:55.368, 41c3440d,dust,184
22.06.16-16:39:55.462, 41c35cad,dust,190
22.06.16-16:39:55.918, 41c35ca0,dust,169
22.06.16-16:39:56.286, 41c3440d,dust,186
22.06.16-16:39:56.381, 41c35cad,dust,192
22.06.16-16:39:56.756, 41c35ca0,dust,169
22.06.16-16:39:56.791, 41c37e25,dust,167
22.06.16-16:39:57.119, 41c3440d,dust,186
22.06.16-16:39:57.299, 41c35cad,dust,184
22.06.16-16:39:57.320, 41c37e25,dust,169
22.06.16-16:39:57.660, 41c35ca0,dust,174
22.06.16-16:39:57.720, 41c37e25,dust,169
22.06.16-16:39:57.741, 41c37e25,dust,165
22.06.16-16:39:57.764, 41c37e25,dust,165
22.06.16-16:39:57.783, 41c37e25,dust,163
22.06.16-16:39:57.805, 41c37e25,dust,168
22.06.16-16:39:57.825, 41c37e25,dust,162
22.06.16-16:39:57.846, 41c37e25,dust,162
22.06.16-16:39:57.867, 41c37e25,dust,162
22.06.16-16:39:57.888, 41c37e25,dust,166
22.06.16-16:39:57.908, 41c37e25,dust,167
22.06.16-16:39:57.931, 41c37e25,dust,170
22.06.16-16:39:57.952, 41c37e25,dust,171
22.06.16-16:39:57.972, 41c37e25,dust,171
22.06.16-16:39:58.011, 41c3440d,dust,188
22.06.16-16:39:58.220, 41c35cad,dust,185
22.06.16-16:39:58.433, 41c37e25,dust,171
22.06.16-16:39:58.492, 41c35ca0,dust,174
22.06.16-16:39:58.559, 41c35c9c,dust,184
22.06.16-16:39:58.755, 41c35c9c,dust,175
22.06.16-16:39:58.813, 41c35c9c,dust,180
22.06.16-16:39:58.855, 41c35c9c,dust,179
22.06.16-16:39:58.883, 41c35c9c,dust,183
22.06.16-16:39:58.914, 41c35c9c,dust,183
22.06.16-16:39:58.934, 41c3440d,dust,181
22.06.16-16:39:58.954, 41c35c9c,dust,182
22.06.16-16:39:58.979, 41c35c9c,dust,182
22.06.16-16:39:59.021, 41c35c9c,dust,182
22.06.16-16:39:59.064, 41c35c9c,dust,182
22.06.16-16:39:59.098, 41c35c9c,dust,182
22.06.16-16:39:59.135, 41c35cad,dust,186
22.06.16-16:39:59.155, 41c35c9c,dust,180
22.06.16-16:39:59.174, 41c35c9c,dust,177
22.06.16-16:39:59.290, 41c37e25,dust,172
22.06.16-16:39:59.378, 41c35c9c,dust,177
22.06.16-16:39:59.412, 41c35ca0,dust,170
22.06.16-16:39:59.841, 41c3440d,dust,182
22.06.16-16:40:00.051, 41c35cad,dust,196
22.06.16-16:40:00.158, 41c37e25,dust,175
22.06.16-16:40:00.178, 41c35c6b,dust,175
22.06.16-16:40:00.198, 41c35c6b,dust,167
22.06.16-16:40:00.218, 41c35c6b,dust,166
22.06.16-16:40:00.239, 41c35ca0,dust,170
22.06.16-16:40:00.259, 41c35c6b,dust,169
22.06.16-16:40:00.279, 41c35c6b,dust,166
22.06.16-16:40:00.306, 41c35c9c,dust,178
22.06.16-16:40:00.345, 41c35c6b,dust,173
22.06.16-16:40:00.372, 41c35c6b,dust,171
22.06.16-16:40:00.411, 41c35c6b,dust,165
22.06.16-16:40:00.437, 41c35c6b,dust,171
22.06.16-16:40:00.466, 41c35c6b,dust,165
22.06.16-16:40:00.497, 41c35c6b,dust,170
22.06.16-16:40:00.527, 41c35c6b,dust,163
22.06.16-16:40:00.549, 41c35c6b,dust,161
22.06.16-16:40:00.582, 41c35c6b,dust,157
22.06.16-16:40:00.611, 41c35c6b,dust,159
22.06.16-16:40:00.641, 41c35c6b,dust,167
22.06.16-16:40:00.759, 41c3440d,dust,181
22.06.16-16:40:00.884, 41c35cad,dust,196
22.06.16-16:40:01.157, 41c35ca0,dust,169
22.06.16-16:40:01.534, 41c35c6b,dust,167
22.06.16-16:40:01.672, 41c3440d,dust,179
22.06.16-16:40:01.802, 41c35cad,dust,198
22.06.16-16:40:01.992, 41c35ca0,dust,169
22.06.16-16:40:02.518, 41c35c6b,dust,164
22.06.16-16:40:02.584, 41c3440d,dust,197
22.06.16-16:40:02.635, 41c35cad,dust,198
22.06.16-16:40:02.907, 41c35ca0,dust,167
22.06.16-16:40:03.504, 41c3440d,dust,196
22.06.16-16:40:03.557, 41c35cad,dust,194
